seller_state,product_id,product_category_name,receita_total,product_category_name
SP,5cfd0dd99d6abe195fbac37da351697c,cama_mesa_banho,59.0,cama_mesa_banho
SP,5d20d66851c990b39754f6fe9b1376f4,cama_mesa_banho,78.0,cama_mesa_banho
SP,5d62f99d108e89a12c45ef89f625b4cf,cama_mesa_banho,79.8,cama_mesa_banho
SP,5d90b82ad1fdff812987fa28158b7984,cama_mesa_banho,409.0,cama_mesa_banho
SP,5d92abea542c2022dfee91dd630f2697,cama_mesa_banho,570.0,cama_mesa_banho
SP,5dfc5bdca7ee27155face9d4e89201ae,cama_mesa_banho,97.5,cama_mesa_banho
SP,5e23fad8767d85b3bd6f91821ea5b1b5,cama_mesa_banho,81.99,cama_mesa_banho
SP,5e72175cdfc45b8211c357f26d5c3b01,cama_mesa_banho,57.0,cama_mesa_banho
SP,5e939a93f81b2b628f2c09510001742a,cama_mesa_banho,89.9,cama_mesa_banho
SP,5ece3fdf078107e1fccade3738044135,cama_mesa_banho,78.99,cama_mesa_banho
SP,5edf955f0c8417e3fea7288360c2e22d,cama_mesa_banho,17.9,cama_mesa_banho
SP,5ee245f4f514e8937aa7a5ef3ec2c8b7,cama_mesa_banho,171.0,cama_mesa_banho
SP,5ef15970297e8282ea1f0e3ddc528503,cama_mesa_banho,41.99,cama_mesa_banho
SP,5f00c50de3d989194f0439e343480372,cama_mesa_banho,1103.88,cama_mesa_banho
SP,5f16ef3125578cddb22c481431d8d0b4,cama_mesa_banho,58.99,cama_mesa_banho
SP,5f47bed9e5b0a01f44ce1ae93da98e70,cama_mesa_banho,44.5,cama_mesa_banho
SP,5f61715df376d28bae7088fde14894e9,cama_mesa_banho,124.9,cama_mesa_banho
SP,5f6d8e9b4925b2a5cb271f55aea07896,cama_mesa_banho,171.98,cama_mesa_banho
SP,5f728acb77ac6cfbe96f6c64d2bd4694,cama_mesa_banho,105.99,cama_mesa_banho
SP,5f896a5d3a7944fc986b28d1ecfe25e6,cama_mesa_banho,29.0,cama_mesa_banho
SP,5f8d452952e14aea06671fcc55e9b3f2,cama_mesa_banho,149.0,cama_mesa_banho
SP,5f8fd0bd52dabcd1e9e2427dccbcea18,cama_mesa_banho,49.89,cama_mesa_banho
SP,5f94420195fe54db4e88348ee7a0f2f2,cama_mesa_banho,69.9,cama_mesa_banho
SP,5fb16f8f2e12b5272baecf3b79914523,cama_mesa_banho,189.9,cama_mesa_banho
SP,5fec075d001fba20a6bdeeb5d9b22dbe,cama_mesa_banho,149.98,cama_mesa_banho
SP,6029bc50edfd5d03b89293c6316b570c,cama_mesa_banho,21.99,cama_mesa_banho
SP,602ee3f3387f49926e16571a02c0d917,cama_mesa_banho,109.9,cama_mesa_banho
SP,60525d5b6a1658c5eea3c64713922000,cama_mesa_banho,109.99,cama_mesa_banho
SP,607533a152a7db3664c7bd5b24fa0e36,cama_mesa_banho,175.0,cama_mesa_banho
SP,607ef4aa416b93fdeb2a811c2c73ad81,cama_mesa_banho,1219.0,cama_mesa_banho
SP,608396ec032711eb443596cb8cdce050,cama_mesa_banho,34.99,cama_mesa_banho
SP,6086d4e24d4dd50521452e49bde06628,cama_mesa_banho,369.0,cama_mesa_banho
SP,608e8b2a725333b7f6c8cec028b90698,cama_mesa_banho,55.9,cama_mesa_banho
SP,60a3aec19dc1a866e9cf6a6b4430916d,cama_mesa_banho,336.0,cama_mesa_banho
SP,60a82b9f55ecd2035ad8d9c61e2afe18,cama_mesa_banho,76.5,cama_mesa_banho
SP,60deed43085d22ed6326c2f10336d8c4,cama_mesa_banho,543.98,cama_mesa_banho
SP,611a736015e65141abd844f0f37c84af,cama_mesa_banho,119.98,cama_mesa_banho
SP,616c497aa9cc2d4ce93eb380cf5cc121,cama_mesa_banho,366.4,cama_mesa_banho
SP,6177675afbea0665b11380c36caf10bd,cama_mesa_banho,68.45,cama_mesa_banho
SP,61779602040b50203b4cdb85dbf2fa83,cama_mesa_banho,158.6,cama_mesa_banho
SP,61963c77fd2c3db173915d9dc837ee12,cama_mesa_banho,419.4,cama_mesa_banho
SP,61984b4164968929229a5bed244e353d,cama_mesa_banho,97.8,cama_mesa_banho
SP,61b6e5d2e3ee58d2b341b8ef1a652b26,cama_mesa_banho,56.0,cama_mesa_banho
SP,621dce691c2ff3f99e21c21057ddc0ba,cama_mesa_banho,625.25,cama_mesa_banho
SP,624a104988a613eba3eae6cd9132d397,cama_mesa_banho,176.99,cama_mesa_banho
SP,625522e2041f5759bc483af612e22718,cama_mesa_banho,294.95,cama_mesa_banho
SP,628677036f276f6c0792cded8e9211ee,cama_mesa_banho,240.0,cama_mesa_banho
SP,62953ad36e6c894ce69fc72d9a5246f3,cama_mesa_banho,920.0,cama_mesa_banho
SP,62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,1235.4,cama_mesa_banho
SP,62f7d6b239a31f7931c5b769313887d3,cama_mesa_banho,79.9,cama_mesa_banho
SP,630e57ced9d2d899f556e0664be676ab,cama_mesa_banho,80.8,cama_mesa_banho
SP,631304377d9ae9aa0a4c1f21b571a502,cama_mesa_banho,89.9,cama_mesa_banho
SP,632921e8d6c6b23ae47ff20950a56854,cama_mesa_banho,389.7,cama_mesa_banho
SP,635041fb8431d6de8a42741bab6caa9f,cama_mesa_banho,59.0,cama_mesa_banho
SP,6358f5d1f8bea46b44615a9eaad26f81,cama_mesa_banho,318.0,cama_mesa_banho
SP,63955fd9443dc0f492c2e146c343bf93,cama_mesa_banho,268.0,cama_mesa_banho
SP,63ae63c279f3ccd864bc7756f81bec2a,cama_mesa_banho,175.8,cama_mesa_banho
SP,63dfa8b12200610ed7b5e41d3c888a25,cama_mesa_banho,99.9,cama_mesa_banho
SP,641444946fe3a839d726c32804cd1aff,cama_mesa_banho,299.9,cama_mesa_banho
SP,6421588f55f75de28cb3357e07723d14,cama_mesa_banho,439.97,cama_mesa_banho
SP,642247ccf62585635cefa1bf09f59b94,cama_mesa_banho,131.8,cama_mesa_banho
SP,642a40d4d73b4b2604968937de13634a,cama_mesa_banho,296.7,cama_mesa_banho
SP,64464a1e471ff30f71b31bad5d656f83,cama_mesa_banho,50.7,cama_mesa_banho
SP,6464a70bdd9b0f0dd41a7ceee51c9c7e,cama_mesa_banho,189.9,cama_mesa_banho
SP,6471da78a18edb60d175c10871161356,cama_mesa_banho,149.0,cama_mesa_banho
SP,64769a595cce4c13428fbbd069fb285e,cama_mesa_banho,79.9,cama_mesa_banho
SP,647c7af1da03e555f64c9c97d58d88bb,cama_mesa_banho,23.99,cama_mesa_banho
SP,64dbc216907de33e11d8b5e501667623,cama_mesa_banho,53.0,cama_mesa_banho
SP,64dd98c857401579d7f88ddb97821b4c,cama_mesa_banho,55.0,cama_mesa_banho
SP,64df949908a46fb485e56ba12c1ed052,cama_mesa_banho,173.0,cama_mesa_banho
SP,64e054669023deb2bfa82f61a2829404,cama_mesa_banho,559.6,cama_mesa_banho
SP,64ea282a67530101b655f890b4ac8e90,cama_mesa_banho,141.0,cama_mesa_banho
SP,64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,6673.28999999999,cama_mesa_banho
SP,6506fe6d39dbfe5539082b749f6654c8,cama_mesa_banho,190.0,cama_mesa_banho
SP,65223c26538a2226610efc437e488b77,cama_mesa_banho,124.0,cama_mesa_banho
SP,6522b16614da30655a6a5ce4c8f2fb8b,cama_mesa_banho,288.0,cama_mesa_banho
SP,652b18ad9473f05a20e25e9b7c6107ef,cama_mesa_banho,120.0,cama_mesa_banho
SP,655110abedc57d73d3b2150d8ba2092a,cama_mesa_banho,1979.1,cama_mesa_banho
SP,658fc5dfe583ae91ca3268d4d3762a6e,cama_mesa_banho,35.98,cama_mesa_banho
SP,6597e697b00067b2d762e1ea16a933da,cama_mesa_banho,119.9,cama_mesa_banho
SP,659ad89a496494282d5dc1af1428c582,cama_mesa_banho,235.49,cama_mesa_banho
SP,65baa03ed325a23536e96fd66b3244c8,cama_mesa_banho,369.8,cama_mesa_banho
SP,65d081bf2ebe1e9b8dd59a72a55a2a6d,cama_mesa_banho,249.9,cama_mesa_banho
SP,65e1b99d6a0daa104350e07aa3693ef1,cama_mesa_banho,32.1,cama_mesa_banho
SP,6610dc3cac3b77009d969495cc2d7037,cama_mesa_banho,331.6,cama_mesa_banho
SP,665aa1d687284a4d2d2b74c0c6724625,cama_mesa_banho,1650.4,cama_mesa_banho
SP,6698f23d5d6f5815239e55660f30a0b1,cama_mesa_banho,359.98,cama_mesa_banho
SP,66a296c4ca6e6b89a44c7d6ab252aacd,cama_mesa_banho,44.9,cama_mesa_banho
SP,66bea887d912474498434fcb72df5a8b,cama_mesa_banho,118.4,cama_mesa_banho
SP,66c88e3c982951328e1d8a0b32b7f60c,cama_mesa_banho,58.0,cama_mesa_banho
SP,66e08854f9319c6aa4874ca435598331,cama_mesa_banho,79.9,cama_mesa_banho
SP,6743e2040ded41c39d0df37e1ab6667f,cama_mesa_banho,129.9,cama_mesa_banho
SP,675f0378d4f337bc076b40d006202ab4,cama_mesa_banho,116.59,cama_mesa_banho
SP,677c80cd5ba8c0099fac5606e53648ae,cama_mesa_banho,519.8,cama_mesa_banho
SP,67810bda0db346d0eee1ac3c6314af35,cama_mesa_banho,191.8,cama_mesa_banho
SP,67a0da468c31cff23c32dbfb6dcb6b70,cama_mesa_banho,162.79,cama_mesa_banho
SP,67d1732a904be023de826d53879c3534,cama_mesa_banho,37.0,cama_mesa_banho
SP,67d86761b499b15c9a7d7f56c777f350,cama_mesa_banho,60.0,cama_mesa_banho
SP,67ebdecdb06cd28ca8839e419aac1413,cama_mesa_banho,65.99,cama_mesa_banho
SP,67fc455b96e0908bc5e0d917237b2977,cama_mesa_banho,101.4,cama_mesa_banho
SP,6814dd9a0fcc3213534377d08d8a24fa,cama_mesa_banho,580.93,cama_mesa_banho
SP,68151bf28b319e198d9b5a4c7a8698a1,cama_mesa_banho,52.64,cama_mesa_banho
SP,681ac28f018f90684e23492046fcdb76,cama_mesa_banho,19.8,cama_mesa_banho
SP,681d59c14b2515dcc09149055ba5b0c8,cama_mesa_banho,18.9,cama_mesa_banho
SP,683647534fe73616ae97d91a6ef253f4,cama_mesa_banho,660.0,cama_mesa_banho
SP,6845447c5d4495dcddca6e6b494df3e7,cama_mesa_banho,593.8,cama_mesa_banho
SP,6856ab01ef22301e08a45d5842ccb247,cama_mesa_banho,779.4,cama_mesa_banho
SP,686b869ed0d827fa346e8ca87a54d0e8,cama_mesa_banho,279.9,cama_mesa_banho
SP,688ad0169550f8e2eb0307b61df3ba12,cama_mesa_banho,1391.5,cama_mesa_banho
SP,68adc7ef3ecf3eb05f76509ee7a1c0ab,cama_mesa_banho,50.5,cama_mesa_banho
SP,68b8e52885d1c878e362c8a4d323747b,cama_mesa_banho,329.7,cama_mesa_banho
SP,68b92c941d4052c59ba87c2b2824bfa8,cama_mesa_banho,159.9,cama_mesa_banho
SP,68ea0193be80f4865155be5c96c58f43,cama_mesa_banho,249.9,cama_mesa_banho
SP,68fd321167f27536e8c0b182d358f854,cama_mesa_banho,94.9,cama_mesa_banho
SP,690eb1f6541f9107b7cdb77fb461fe5f,cama_mesa_banho,44.9,cama_mesa_banho
SP,692ac900c71e8e83e8ff029083018179,cama_mesa_banho,245.8,cama_mesa_banho
SP,692b73430b9ae22f1dc67cc83722707f,cama_mesa_banho,54.9,cama_mesa_banho
SP,6931796bb4e63c4dd0919290c8cb699e,cama_mesa_banho,99.99,cama_mesa_banho
SP,6947c3397dae24c49aa4b34b68bf3b09,cama_mesa_banho,25.99,cama_mesa_banho
SP,696b2df83e0459ec8c60dfe72a77cf66,cama_mesa_banho,109.9,cama_mesa_banho
SP,6971a132d48181b7060704b73f3bfed5,cama_mesa_banho,315.0,cama_mesa_banho
SP,69bf3ff0c09f5f40cf89399aedd131bc,cama_mesa_banho,105.99,cama_mesa_banho
SP,69d110cc75a123721c86bcfc77fa8afb,cama_mesa_banho,138.0,cama_mesa_banho
SP,69ddd03e946aeb806f29e21da4518329,cama_mesa_banho,89.99,cama_mesa_banho
SP,69eeb1281add8e5d8b916637f9f11a1b,cama_mesa_banho,259.99,cama_mesa_banho
SP,6a0713a63e990052795623e76cc2995e,cama_mesa_banho,1155.4,cama_mesa_banho
SP,6a3bbf3124c96579f7cd0b2519490cd2,cama_mesa_banho,168.98,cama_mesa_banho
SP,6a4bdc32bf81f50cb387fd6178ce7b07,cama_mesa_banho,143.54,cama_mesa_banho
SP,6a73bd4563b3f205e24c101f9a3c0d14,cama_mesa_banho,55.8,cama_mesa_banho
SP,6aa063e063f2ab982b471e58afe06d72,cama_mesa_banho,999.99,cama_mesa_banho
SP,6aa4055e16d1128cc90fc11fb43b7082,cama_mesa_banho,59.9,cama_mesa_banho
SP,6aa640325da3a535ae4266a0252105bc,cama_mesa_banho,58.67,cama_mesa_banho
SP,6aa994db5bc7ea9506451c75383e8769,cama_mesa_banho,180.2,cama_mesa_banho
SP,6abb8f3aa658704b9845176c7ff453c8,cama_mesa_banho,49.9,cama_mesa_banho
SP,6b445dc3a4183f17e1a90307edbf0b1e,cama_mesa_banho,215.0,cama_mesa_banho
SP,6b7c7bc412636b6e82fbb11eb157df21,cama_mesa_banho,99.99,cama_mesa_banho
SP,6c1a3375a7b0cb7b5a454e123c61311b,cama_mesa_banho,373.0,cama_mesa_banho
SP,6c273bcb49e4c78e0de3043e5efe81f9,cama_mesa_banho,107.6,cama_mesa_banho
SP,6c2ab90b87f928321701b7515be9ca38,cama_mesa_banho,169.99,cama_mesa_banho
SP,6c78bff5bec87601a4039b471189c489,cama_mesa_banho,69.0,cama_mesa_banho
SP,6c936d19c8369a0133f91638147d81db,cama_mesa_banho,39.8,cama_mesa_banho
SP,6cbfc716ebf92d25d1047a5fe47af5de,cama_mesa_banho,179.8,cama_mesa_banho
SP,6cc44821f36f3156c782da72dd634e47,cama_mesa_banho,3506.5,cama_mesa_banho
SP,6cc859e89d080218ff4416539ffa030c,cama_mesa_banho,299.7,cama_mesa_banho
SP,6d12af216c3a452ad40ca5ccb6f15929,cama_mesa_banho,87.9,cama_mesa_banho
SP,6d1338fc8d6ac273115ea526c7a6146a,cama_mesa_banho,39.6,cama_mesa_banho
SP,6d15ca3157a742ef1911e16ab7b180b4,cama_mesa_banho,64.0,cama_mesa_banho
SP,6d1a636d0dfad7437edea256c20c8c79,cama_mesa_banho,199.9,cama_mesa_banho
SP,6d279e8024e26a17c156a724bbfc1e8d,cama_mesa_banho,46.9,cama_mesa_banho
SP,6d3b335d1fba472b61c01ba542307f62,cama_mesa_banho,329.9,cama_mesa_banho
SP,6d3dc397c315b4afa15c2cedda354740,cama_mesa_banho,19.9,cama_mesa_banho
SP,6d83ca45d94919027131b87caf3b2a6c,cama_mesa_banho,112.0,cama_mesa_banho
SP,6dc18860905adba3a2d55fc1298f1701,cama_mesa_banho,73.98,cama_mesa_banho
SP,6dee07beaa37c13fad2bc4389983f31d,cama_mesa_banho,179.9,cama_mesa_banho
SP,6df0c13a282c590880f960a873c2989d,cama_mesa_banho,136.18,cama_mesa_banho
SP,6dfe5ffea29ecbbe138a4066b5ebec9b,cama_mesa_banho,79.9,cama_mesa_banho
SP,6e080931a13058facb0fc1fd930a98fe,cama_mesa_banho,69.9,cama_mesa_banho
SP,6e2a68aa94eb2a3b5b3499bf2314d544,cama_mesa_banho,503.84,cama_mesa_banho
SP,6e38442006e8540f8ffc733c8a243d70,cama_mesa_banho,115.0,cama_mesa_banho
SP,6e62e31b1ec621d6182feb6b39c4194c,cama_mesa_banho,45.9,cama_mesa_banho
SP,6e6760cb4ddc324d319cf599ce8a8b89,cama_mesa_banho,16.9,cama_mesa_banho
SP,6e6871e43a893c9ae57beb404ec02067,cama_mesa_banho,175.5,cama_mesa_banho
SP,6eae8bb77df405fcfe9161b1d694f70c,cama_mesa_banho,39.99,cama_mesa_banho
SP,6eb6618376baf873225738ce4fe760ac,cama_mesa_banho,369.25,cama_mesa_banho
SP,6eba58100f906fe0965290b28ca3c45f,cama_mesa_banho,335.8,cama_mesa_banho
SP,6ebdbcab1f0dc7e1d3ecb01c1b140ade,cama_mesa_banho,79.9,cama_mesa_banho
SP,6ef76b1a0c15eb96ed49c78d38f37b68,cama_mesa_banho,51.0,cama_mesa_banho
SP,6ef8c8d7d06c5dca94963e77ccd20778,cama_mesa_banho,519.98,cama_mesa_banho
SP,6f422d8cc7a2f0dc9936dabad9db6828,cama_mesa_banho,95.03,cama_mesa_banho
SP,6f4ed02e363461e27168f72bc33ffb80,cama_mesa_banho,274.9,cama_mesa_banho
SP,6f58f28210b611d0907de2b23c2e78a9,cama_mesa_banho,26.99,cama_mesa_banho
SP,6f5c977cd6fb4cea20db551bc8728ff9,cama_mesa_banho,85.82,cama_mesa_banho
SP,6f6c5da6ce68f0b7150daee08677ca79,cama_mesa_banho,209.9,cama_mesa_banho
SP,6fa1aab8448ff11026093b6169f05e54,cama_mesa_banho,810.0,cama_mesa_banho
SP,6fdbc2d597f906254d258d8d64d71925,cama_mesa_banho,78.0,cama_mesa_banho
SP,6fe801b4e77def81fd949001c8b935c8,cama_mesa_banho,44.99,cama_mesa_banho
SP,703d742887bb9267f89b675608ba7aa0,cama_mesa_banho,2805.0,cama_mesa_banho
SP,7041ae473941c8270e3a0f3cf73a379f,cama_mesa_banho,139.9,cama_mesa_banho
SP,704ef63ad0ac345842ea734060a83db2,cama_mesa_banho,3410.5,cama_mesa_banho
SP,706800c6a2efb6aab86c1fe3745917f8,cama_mesa_banho,45.9,cama_mesa_banho
SP,707cd72f139010dc381720ad8a4010e7,cama_mesa_banho,35.99,cama_mesa_banho
SP,7094fadc9773845c7d453e51b04289a8,cama_mesa_banho,719.8,cama_mesa_banho
SP,70b487a87fee25bc56455501bdc83501,cama_mesa_banho,179.9,cama_mesa_banho
SP,70c88258b8fd97e776fb7f57022427bc,cama_mesa_banho,359.8,cama_mesa_banho
SP,70cd303f8e2dc6c00f5908aa72acdea6,cama_mesa_banho,249.9,cama_mesa_banho
SP,70d105fdaaef81ef28419e11afe0372c,cama_mesa_banho,399.97,cama_mesa_banho
SP,715a15449266fede35b4a667372a2b11,cama_mesa_banho,719.8,cama_mesa_banho
SP,715ff1d94c99db18163cae1eb40f9bb0,cama_mesa_banho,16.9,cama_mesa_banho
SP,7172a7870fee91850dcbcb1f4de40cfc,cama_mesa_banho,719.2,cama_mesa_banho
SP,71b157e39523e25558ed9cc1960c3fbd,cama_mesa_banho,59.4,cama_mesa_banho
SP,71bd53a5303fc543fd563e913eb586cb,cama_mesa_banho,130.97,cama_mesa_banho
SP,71d22271ee986bf5a46a2c199da0265b,cama_mesa_banho,159.6,cama_mesa_banho
SP,71d9c2b8b10871fa61851922aabc292d,cama_mesa_banho,73.5,cama_mesa_banho
SP,71e54303c8b80673889bfc98bc5ecb0e,cama_mesa_banho,169.99,cama_mesa_banho
SP,72018b95e99f49156551362f086b62a7,cama_mesa_banho,389.97,cama_mesa_banho
SP,724692d1ae89a580525678a07f6af0f3,cama_mesa_banho,249.8,cama_mesa_banho
SP,724bdb3b1f6738521676856d7577e451,cama_mesa_banho,83.98,cama_mesa_banho
SP,724fe07643503d3d092cd5017207c164,cama_mesa_banho,126.8,cama_mesa_banho
SP,726d7fdfe0fa5d6f13f13c47ddf88d8b,cama_mesa_banho,39.99,cama_mesa_banho
SP,72b781d37ad5c06da9a06f01248d3f48,cama_mesa_banho,155.98,cama_mesa_banho
SP,72e13fd16060f40fa8bb8e40533a7f6e,cama_mesa_banho,110.0,cama_mesa_banho
SP,72f3781e31206029b40584266bb01799,cama_mesa_banho,119.8,cama_mesa_banho
SP,72f47ace173a4fa96b05a1462e025aee,cama_mesa_banho,294.26,cama_mesa_banho
SP,72f50924c42f32d9a236b7602686a49f,cama_mesa_banho,1384.4,cama_mesa_banho
SP,730937a8c78836ad923291765cbd8b38,cama_mesa_banho,39.0,cama_mesa_banho
SP,730f1927f42fda4370209c28203eb0ab,cama_mesa_banho,111.92,cama_mesa_banho
SP,7334d00edefdee21be7eefd05f5433f6,cama_mesa_banho,39.99,cama_mesa_banho
SP,7340a3839a1de1e99d149b8cf052a2ec,cama_mesa_banho,3070.0,cama_mesa_banho
SP,734be9836ed8115f981a072369c2516c,cama_mesa_banho,169.9,cama_mesa_banho
SP,736b01e650e996639d732e4aa356da84,cama_mesa_banho,18.99,cama_mesa_banho
SP,736f1b87428f9cfe5f5184c4ac0fbe05,cama_mesa_banho,503.1,cama_mesa_banho
SP,737d944446ee3b1e8c234bc57ecf7ca8,cama_mesa_banho,161.5,cama_mesa_banho
SP,73ae8d8ca7df19a982c92fc1265d9e46,cama_mesa_banho,614.2,cama_mesa_banho
SP,73caf722f1a3ff0dddd0b0aa162da0f9,cama_mesa_banho,88.0,cama_mesa_banho
SP,73e11faf1b0eecfd43a0e0fa4dcd7954,cama_mesa_banho,319.98,cama_mesa_banho
SP,73e3a34b5edba4b4b715a0fc46024230,cama_mesa_banho,194.9,cama_mesa_banho
SP,73f835584b88d706c12bb3e9298a733c,cama_mesa_banho,74.9,cama_mesa_banho
SP,73fbb5c7d95425e37d003af6ee943997,cama_mesa_banho,139.98,cama_mesa_banho
SP,741158fada4f10d804c017c381d6925e,cama_mesa_banho,1567.47,cama_mesa_banho
SP,742979e885a7f5409cc6a938eb7c4843,cama_mesa_banho,141.99,cama_mesa_banho
SP,7446478ea3cd9ec46d67ad284c09df66,cama_mesa_banho,54.9,cama_mesa_banho
SP,744846f62c7ba12b43c59c5ff57782a7,cama_mesa_banho,40.0,cama_mesa_banho
SP,746cc974fbb29d7d1bb638e588b7c8d8,cama_mesa_banho,34.9,cama_mesa_banho
SP,74824accb4f777403366c8e6b4e32d9b,cama_mesa_banho,80.0,cama_mesa_banho
SP,7488482ecdc1096af0d1f23338dbdb4d,cama_mesa_banho,259.6,cama_mesa_banho
SP,74939659dbb10592e383bebf2f78272c,cama_mesa_banho,239.92,cama_mesa_banho
SP,7493ebe9a0ab412ac24ed4b704399a52,cama_mesa_banho,42.9,cama_mesa_banho
SP,7494075d75b7855aae586070f6a12113,cama_mesa_banho,22.8,cama_mesa_banho
SP,74a92612f70f4ae7bb26ead72c53b5d3,cama_mesa_banho,156.5,cama_mesa_banho
SP,74bd9013adb0ac25ef24d1521f426ccb,cama_mesa_banho,24.9,cama_mesa_banho
SP,74cee16411adfa1d4d9a343d75aa6177,cama_mesa_banho,61.0,cama_mesa_banho
SP,74d70f0700daedecb18089fa693f5ca2,cama_mesa_banho,249.0,cama_mesa_banho
SP,7506f10f7460992e59f979011541e00e,cama_mesa_banho,429.9,cama_mesa_banho
SP,750a49a83f6ad13ccdf4a761309483f2,cama_mesa_banho,629.3,cama_mesa_banho
SP,7514a3aab09ede7053ace487b3c89873,cama_mesa_banho,99.8,cama_mesa_banho
SP,752aa5bbc175624474d9dc15558755e1,cama_mesa_banho,90.0,cama_mesa_banho
SP,753a7c03962394fbdf40fbe595048b89,cama_mesa_banho,99.8,cama_mesa_banho
SP,754cad4d4066b7675d65d47ac51d29fd,cama_mesa_banho,175.0,cama_mesa_banho
SP,7583d9a579408cb84bbc7b0e4548ec18,cama_mesa_banho,1235.8,cama_mesa_banho
SP,75a47765c76d844336312e1fe832184e,cama_mesa_banho,83.36,cama_mesa_banho
SP,75b1325940492d3513fd4f50897b1bf9,cama_mesa_banho,216.23,cama_mesa_banho
SP,75b4d33f2d9c5de8f5f27d4e807aa9f9,cama_mesa_banho,12.5,cama_mesa_banho
SP,75b65bf02912d0c0ec94785f80216982,cama_mesa_banho,199.8,cama_mesa_banho
SP,75fd4b482095ed05dd23030260e65300,cama_mesa_banho,69.9,cama_mesa_banho
SP,7668f663b32b0678da61622125b39545,cama_mesa_banho,359.6,cama_mesa_banho
SP,76807d09e53b1c8c2d8afd8695005e7f,cama_mesa_banho,656.43,cama_mesa_banho
SP,76cd6488b0486efc2652c4180c07f6ad,cama_mesa_banho,229.9,cama_mesa_banho
SP,770049e2da707b6ba5eea61685852652,cama_mesa_banho,240.0,cama_mesa_banho
SP,7724d1e2711ecb5f0b7678257e1a1cc6,cama_mesa_banho,2452.9,cama_mesa_banho
SP,7736ea239e147291f6adb766c992beb1,cama_mesa_banho,111.3,cama_mesa_banho
SP,7741aeb3317b850cda6eec4627821fad,cama_mesa_banho,193.9,cama_mesa_banho
SP,774dd887b3739f005c7097b568000536,cama_mesa_banho,160.0,cama_mesa_banho
SP,7755707fe561ddbc56cefcce33c97945,cama_mesa_banho,233.8,cama_mesa_banho
SP,7768494922ec00df78713cb957ae63c8,cama_mesa_banho,359.97,cama_mesa_banho
SP,777a181e167987349d104ece27e7e112,cama_mesa_banho,859.2,cama_mesa_banho
SP,777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,6427.99999999999,cama_mesa_banho
SP,77a42b3538a80ebe0556a6d9f3a40483,cama_mesa_banho,86.0,cama_mesa_banho
SP,77a5f8bbf0093ff1724692679af6e0a4,cama_mesa_banho,189.99,cama_mesa_banho
SP,77d3c6966d712652953a0ddc6e6f24ea,cama_mesa_banho,119.8,cama_mesa_banho
SP,77eb902dbce27d7867fa9c6a9108966d,cama_mesa_banho,116.59,cama_mesa_banho
SP,77fdeb8d4f7502f75b6779205f30a875,cama_mesa_banho,1069.46,cama_mesa_banho
SP,78304982b107fb026e5e9a4a1f48acae,cama_mesa_banho,134.9,cama_mesa_banho
SP,785365b9ad25d832bdde56f305159fdb,cama_mesa_banho,280.0,cama_mesa_banho
SP,787268a8ccbecd1ae02d8001b61ca46d,cama_mesa_banho,424.5,cama_mesa_banho
SP,78d6410e644f39c0dd2909eb6cf550f5,cama_mesa_banho,347.98,cama_mesa_banho
SP,790b3ea50b7d2c4e44e6221a402e1e5d,cama_mesa_banho,262.0,cama_mesa_banho
SP,7920997b359085a651b60a714364257b,cama_mesa_banho,135.9,cama_mesa_banho
SP,79351053555d5b98a09738e68f891f1a,cama_mesa_banho,499.8,cama_mesa_banho
SP,793fdf9c1646a4d7cd020f9f0898450c,cama_mesa_banho,72.8,cama_mesa_banho
SP,798d450aedc86f840c17c0aabd4e9303,cama_mesa_banho,58.99,cama_mesa_banho
SP,79997ca1a57c069a3bd377b86f844c04,cama_mesa_banho,122.0,cama_mesa_banho
SP,79b0cb968ca5e0ef4d6338171123a3df,cama_mesa_banho,116.97,cama_mesa_banho
SP,7a0f37fda63d1cd7dac2451494eb6e69,cama_mesa_banho,399.6,cama_mesa_banho
SP,7a1fcafd251c9e1014d0e9a88a5fcc46,cama_mesa_banho,114.9,cama_mesa_banho
SP,7a2428849e8c9e1cfac00494791ca876,cama_mesa_banho,206.0,cama_mesa_banho
SP,7a6750f9cb558b9fc79dbfa0d121a589,cama_mesa_banho,117.99,cama_mesa_banho
SP,7aac56e58e89831fecb41998f93049ea,cama_mesa_banho,39.9,cama_mesa_banho
SP,7ab3f33e0baeb7d996e1f95d25acc003,cama_mesa_banho,266.7,cama_mesa_banho
SP,7ac5f520abfc0589418bc7c76cea7a7c,cama_mesa_banho,1671.6,cama_mesa_banho
SP,7ad1208884270048a2176ff437f49a9b,cama_mesa_banho,89.9,cama_mesa_banho
SP,7b07f25dab76a821beca96d40ee0553e,cama_mesa_banho,19.9,cama_mesa_banho
SP,7b1f55eb9b85b0aa6b1d4c16108eac61,cama_mesa_banho,799.5,cama_mesa_banho
SP,7b3b38b62de0edfa802192d5c18d5489,cama_mesa_banho,479.5,cama_mesa_banho
SP,7b49e585ac8c80b14c9b2815d4db465f,cama_mesa_banho,50.7,cama_mesa_banho
SP,7b564d6b4c926ddf0a111006209e1088,cama_mesa_banho,49.9,cama_mesa_banho
SP,7b6b9dcfd2e81d13feaea2b0681b9976,cama_mesa_banho,67.0,cama_mesa_banho
